pclass,survived,sex,age,sibsp,parch,fare,embarked,deck,title,fare_per_person,fare_log,family_size,is_alone
3,0,1,21.0,1,0,9.825,S,Unknown,Miss,9.825,2.3818582738885534,2,0
3,1,0,32.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,0,0,17.0,0,0,7.125,S,Unknown,Mr,7.125,2.094945728215801,1,1
3,0,0,21.0,0,0,8.4333,S,Unknown,Mr,8.4333,2.2442459824059346,1,1
3,0,0,30.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,0,21.0,0,0,7.7958,S,Unknown,Mr,7.7958,2.174274334826008,1,1
3,0,0,33.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,0,0,22.0,0,0,7.5208,S,Unknown,Mr,7.5208,2.142510233146819,1,1
3,1,1,4.0,0,1,13.4167,C,Unknown,Miss,6.70835,2.042304156890204,2,0
3,1,0,39.0,0,1,13.4167,C,Unknown,Mr,6.70835,2.042304156890204,2,0
3,0,0,26.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,0,0,18.5,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,1,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,0,34.5,0,0,7.8292,Q,Unknown,Mr,7.8292,2.17806441028492,1,1
3,0,0,44.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,26.0,1,0,14.4542,C,Unknown,Mr,7.2271,2.107433583211985,2,0
3,0,1,31.0,1,0,14.4542,C,Unknown,Mrs,7.2271,2.107433583211985,2,0
3,0,0,26.0,1,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,2,0
3,0,0,26.0,1,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,2,0
3,0,0,26.0,0,0,7.7375,Q,Unknown,Mr,7.7375,2.1676241075599285,1,1
3,0,1,22.0,2,0,8.6625,S,Unknown,Miss,8.6625,2.2682524139135403,3,0
3,0,0,26.0,2,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,3,0
3,1,1,4.0,0,2,22.025,S,Unknown,Miss,7.341666666666666,2.1212630365331746,3,0
3,1,0,29.0,3,1,22.025,S,Unknown,Mr,7.341666666666666,2.1212630365331746,5,0
3,1,1,26.0,1,1,22.025,S,Unknown,Mrs,7.341666666666666,2.1212630365331746,3,0
3,0,1,1.0,1,1,12.1833,S,Unknown,Miss,6.09165,1.9589180356123033,3,0
3,0,0,18.0,1,1,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,3,0
3,0,1,36.0,0,2,12.1833,S,Unknown,Mrs,6.09165,1.9589180356123033,3,0
3,0,0,26.0,0,0,7.8958,C,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,0,25.0,0,0,7.2292,C,F,Mr,7.2292,2.1076888046179385,1,1
3,0,0,26.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,1,37.0,0,0,9.5875,S,Unknown,Miss,9.5875,2.3596740599781727,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,0,26.0,0,0,56.4958,S,Unknown,Mr,7.061975,2.087158563722664,1,1
3,0,0,26.0,0,0,56.4958,S,Unknown,Mr,7.061975,2.087158563722664,1,1
3,1,1,22.0,0,0,7.25,S,Unknown,Miss,7.25,2.1102132003465894,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,0,26.0,0,0,56.4958,S,Unknown,Mr,7.061975,2.087158563722664,1,1
3,0,0,29.0,0,0,9.4833,S,Unknown,Mr,9.4833,2.3497835148230464,1,1
3,0,0,29.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,22.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,1,0,22.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,6.0,3,1,25.4667,S,Unknown,Master,5.0933399999999995,1.8071963714491994,5,0
3,0,1,18.0,3,1,25.4667,S,Unknown,Miss,5.0933399999999995,1.8071963714491994,5,0
3,0,1,18.0,3,1,25.4667,S,Unknown,Miss,5.0933399999999995,1.8071963714491994,5,0
3,0,1,18.0,3,1,25.4667,S,Unknown,Miss,5.0933399999999995,1.8071963714491994,5,0
3,0,1,31.0,0,4,25.4667,S,Unknown,Mrs,5.0933399999999995,1.8071963714491994,5,0
3,0,0,32.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,0,0,34.5,0,0,6.4375,C,Unknown,Mr,6.4375,2.006534770871748,1,1
3,0,1,18.0,1,0,15.5,Q,Unknown,Miss,7.75,2.169053700369523,2,0
3,0,0,26.0,1,0,15.5,Q,Unknown,Mr,7.75,2.169053700369523,2,0
3,0,0,36.0,0,0,8.05,S,Unknown,Mr,2.0125,1.1027702988167734,1,1
3,0,0,39.0,0,0,24.15,S,Unknown,Mr,8.049999999999999,2.2027647577118348,1,1
3,0,0,24.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,0,1,25.0,0,0,7.775,S,Unknown,Miss,7.775,2.1719067693519296,1,1
3,0,1,45.0,0,0,7.75,S,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,0,36.0,1,0,15.55,S,Unknown,Mr,7.775,2.1719067693519296,2,0
3,0,1,30.0,1,0,15.55,S,Unknown,Mrs,7.775,2.1719067693519296,2,0
3,1,0,20.0,1,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,2,0
3,0,0,26.0,0,0,7.8792,Q,Unknown,Mr,7.8792,2.1837114628556327,1,1
3,0,0,28.0,0,0,56.4958,S,Unknown,Mr,7.061975,2.087158563722664,1,1
3,0,0,26.0,0,0,7.55,S,Unknown,Mr,7.55,2.145931282948669,1,1
3,0,0,30.0,1,0,16.1,S,Unknown,Mr,8.05,2.2027647577118348,2,0
3,0,1,26.0,1,0,16.1,S,Unknown,Mrs,8.05,2.2027647577118348,2,0
3,0,0,26.0,0,0,7.8792,S,Unknown,Mr,7.8792,2.1837114628556327,1,1
3,0,0,20.5,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,1,0,27.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,51.0,0,0,7.0542,S,Unknown,Mr,7.0542,2.086193694502369,1,1
3,1,1,23.0,0,0,7.8542,S,Unknown,Miss,7.8542,2.180891922715322,1,1
3,1,0,32.0,0,0,7.5792,S,Unknown,Mr,7.5792,2.149340669059503,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,26.0,0,0,7.55,S,Unknown,Mr,7.55,2.145931282948669,1,1
3,1,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,0,24.0,0,0,7.1417,S,Unknown,Mr,7.1417,2.0969990034181696,1,1
3,0,0,22.0,0,0,7.125,S,Unknown,Mr,7.125,2.094945728215801,1,1
3,0,1,18.0,0,0,7.8792,Q,Unknown,Miss,7.8792,2.1837114628556327,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,29.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,1,0,26.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,0,1,30.5,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,1,18.0,0,0,7.7375,Q,Unknown,Miss,7.7375,2.1676241075599285,1,1
3,0,0,26.0,0,0,7.2292,C,F,Mr,7.2292,2.1076888046179385,1,1
3,0,0,35.0,0,0,7.8958,C,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,33.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,1,31.0,0,0,7.225,C,Unknown,Mrs,7.225,2.1071782966514356,1,1
3,0,0,26.0,0,0,7.8958,C,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,1,18.0,2,0,23.25,Q,Unknown,Miss,7.75,2.169053700369523,3,0
3,1,1,18.0,2,0,23.25,Q,Unknown,Miss,7.75,2.169053700369523,3,0
3,1,0,26.0,2,0,23.25,Q,Unknown,Mr,7.75,2.169053700369523,3,0
3,1,1,18.0,0,0,7.7875,Q,Unknown,Miss,7.7875,2.1733302571367834,1,1
3,0,0,26.0,0,0,15.5,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,1,18.0,0,0,7.8792,Q,Unknown,Miss,7.8792,2.1837114628556327,1,1
3,1,1,15.0,0,0,8.0292,Q,Unknown,Miss,8.0292,2.2004637699272855,1,1
3,0,1,35.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,24.0,1,0,16.1,S,Unknown,Mr,8.05,2.2027647577118348,2,0
3,0,1,19.0,1,0,16.1,S,Unknown,Mrs,8.05,2.2027647577118348,2,0
3,0,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,1,18.0,0,0,8.05,S,Unknown,Miss,8.05,2.2027647577118348,1,1
3,0,1,31.0,0,0,8.05,S,Unknown,Mrs,8.05,2.2027647577118348,1,1
3,0,0,55.5,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,0,21.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,24.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,21.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,28.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,1,18.0,0,0,7.8792,Q,Unknown,Miss,7.8792,2.1837114628556327,1,1
3,0,0,25.0,0,0,7.65,S,F,Mr,7.65,2.157559320943788,1,1
3,1,0,6.0,0,1,12.475,S,E,Master,6.2375,1.9792758428991135,2,0
3,1,1,27.0,0,1,12.475,S,E,Mrs,6.2375,1.9792758428991135,2,0
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,1,18.0,1,0,24.15,Q,Unknown,Miss,8.049999999999999,2.2027647577118348,2,0
3,0,0,26.0,1,0,24.15,Q,Unknown,Mr,8.049999999999999,2.2027647577118348,2,0
3,0,0,26.0,0,0,8.4583,Q,Unknown,Mr,8.4583,2.246892662898172,1,1
3,0,0,34.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,0,26.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,1,0,6.0,1,1,15.2458,C,Unknown,Master,5.081933333333333,1.8053226278885095,3,0
3,1,0,6.0,1,1,15.2458,C,Unknown,Master,5.081933333333333,1.8053226278885095,3,0
3,1,1,31.0,0,2,15.2458,C,Unknown,Mrs,5.081933333333333,1.8053226278885095,3,0
3,1,1,31.0,0,0,7.2292,C,Unknown,Mrs,7.2292,2.1076888046179385,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,1,18.0,0,0,7.7333,Q,Unknown,Miss,7.7333,2.167143305297764,1,1
3,1,1,24.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,1,18.0,1,0,15.5,Q,Unknown,Miss,7.75,2.169053700369523,2,0
3,1,1,18.0,1,0,15.5,Q,Unknown,Miss,7.75,2.169053700369523,2,0
3,1,1,18.0,0,0,15.5,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,0,18.0,0,0,7.75,S,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,22.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,1,15.0,0,0,7.225,C,Unknown,Miss,7.225,2.1071782966514356,1,1
3,1,1,1.0,0,2,15.7417,C,Unknown,Miss,5.247233333333333,1.8321386990758308,3,0
3,1,0,20.0,1,1,15.7417,C,Unknown,Mr,5.247233333333333,1.8321386990758308,3,0
3,1,1,19.0,1,1,15.7417,C,Unknown,Mrs,5.247233333333333,1.8321386990758308,3,0
3,0,0,33.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,26.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,0,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,0,12.0,1,0,11.2417,C,Unknown,Master,5.62085,1.8902237604980383,2,0
3,1,1,14.0,1,0,11.2417,C,Unknown,Miss,5.62085,1.8902237604980383,2,0
3,0,1,29.0,0,0,7.925,S,Unknown,Miss,7.925,2.188856327665703,1,1
3,0,0,28.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,1,18.0,0,0,7.775,S,Unknown,Miss,7.775,2.1719067693519296,1,1
3,1,1,26.0,0,0,7.8542,S,Unknown,Miss,7.8542,2.180891922715322,1,1
3,0,0,21.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,0,0,41.0,0,0,7.125,S,Unknown,Mr,7.125,2.094945728215801,1,1
3,1,0,39.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,0,0,21.0,0,0,7.8,S,Unknown,Mr,7.8,2.174751721484161,1,1
3,0,0,28.5,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,1,1,22.0,0,0,7.75,S,Unknown,Miss,7.75,2.169053700369523,1,1
3,0,0,61.0,0,0,6.2375,S,Unknown,Mr,6.2375,1.9792758428991135,1,1
3,0,0,26.0,1,0,15.5,Q,Unknown,Mr,7.75,2.169053700369523,2,0
3,0,0,26.0,0,0,7.8292,Q,Unknown,Mr,7.8292,2.17806441028492,1,1
3,1,1,31.0,1,0,15.5,Q,Unknown,Mrs,7.75,2.169053700369523,2,0
3,0,0,26.0,0,0,7.7333,Q,Unknown,Mr,7.7333,2.167143305297764,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,23.0,0,0,9.225,S,Unknown,Mr,9.225,2.3248357019288655,1,1
3,0,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,1,18.0,0,0,7.75,Q,Unknown,Miss,7.75,2.169053700369523,1,1
3,1,1,18.0,0,0,7.8792,Q,Unknown,Miss,7.8792,2.1837114628556327,1,1
3,1,1,22.0,0,0,7.775,S,Unknown,Miss,7.775,2.1719067693519296,1,1
3,1,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,1,18.0,0,0,7.8292,Q,Unknown,Miss,7.8292,2.17806441028492,1,1
3,1,0,9.0,0,1,3.1708,S,Unknown,Master,3.1708,1.428107863933301,2,0
3,0,0,28.0,0,0,22.525,S,Unknown,Mr,7.508333333333333,2.1410460753826195,1,1
3,0,0,42.0,0,1,8.4042,S,Unknown,Mr,8.4042,2.2411563979973974,2,0
3,0,0,26.0,0,0,7.3125,S,Unknown,Mr,7.3125,2.1177604059819726,1,1
3,0,1,31.0,0,0,7.8542,S,Unknown,Miss,7.8542,2.180891922715322,1,1
3,0,0,28.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,1,0,32.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,20.0,0,0,9.225,S,Unknown,Mr,9.225,2.3248357019288655,1,1
3,0,1,23.0,0,0,8.6625,S,Unknown,Miss,8.6625,2.2682524139135403,1,1
3,0,1,20.0,0,0,8.6625,S,Unknown,Miss,8.6625,2.2682524139135403,1,1
3,0,0,20.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,16.0,0,0,9.2167,S,Unknown,Mr,4.60835,1.7242565586264682,1,1
3,1,1,31.0,0,0,8.6833,S,Unknown,Mrs,8.6833,2.270402752283094,1,1
3,0,1,18.0,0,0,7.6292,Q,Unknown,Miss,7.6292,2.155151800914312,1,1
3,0,0,2.0,3,1,21.075,S,Unknown,Master,4.215,1.6515390884527357,5,0
3,0,0,6.0,3,1,21.075,S,Unknown,Master,4.215,1.6515390884527357,5,0
3,0,1,3.0,3,1,21.075,S,Unknown,Miss,4.215,1.6515390884527357,5,0
3,0,1,8.0,3,1,21.075,S,Unknown,Miss,4.215,1.6515390884527357,5,0
3,0,1,29.0,0,4,21.075,S,Unknown,Mrs,4.215,1.6515390884527357,5,0
3,0,0,1.0,4,1,39.6875,S,Unknown,Master,5.669642857142857,1.8975663138377228,6,0
3,0,0,7.0,4,1,39.6875,S,Unknown,Master,5.669642857142857,1.8975663138377228,6,0
3,0,0,2.0,4,1,39.6875,S,Unknown,Master,5.669642857142857,1.8975663138377228,6,0
3,0,0,16.0,4,1,39.6875,S,Unknown,Mr,5.669642857142857,1.8975663138377228,6,0
3,0,0,14.0,4,1,39.6875,S,Unknown,Mr,5.669642857142857,1.8975663138377228,6,0
3,0,1,41.0,0,5,39.6875,S,Unknown,Mrs,5.669642857142857,1.8975663138377228,6,0
3,0,0,21.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,19.0,0,0,14.5,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,26.0,0,0,8.7125,C,Unknown,Mr,8.7125,2.2734137156937657,1,1
3,0,0,32.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,0.75,1,1,13.775,S,Unknown,Master,4.591666666666667,1.7212773941896358,3,0
3,0,1,3.0,1,1,13.775,S,Unknown,Miss,4.591666666666667,1.7212773941896358,3,0
3,0,1,26.0,0,2,13.775,S,Unknown,Mrs,4.591666666666667,1.7212773941896358,3,0
3,0,0,26.0,0,0,7.0,S,Unknown,Mr,7.0,2.0794415416798357,1,1
3,0,0,26.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,21.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,0,0,25.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,0,0,22.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,1,0,25.0,1,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,2,0
3,1,0,6.0,1,1,22.3583,C,Unknown,Master,7.452766666666666,2.134493803953674,3,0
3,1,1,18.0,1,1,22.3583,C,F,Miss,7.452766666666666,2.134493803953674,3,0
3,1,1,31.0,0,2,22.3583,C,Unknown,Mrs,7.452766666666666,2.134493803953674,3,0
3,0,1,18.0,0,0,8.1375,Q,Unknown,Miss,8.1375,2.212386825075897,1,1
3,0,0,24.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,1,28.0,0,0,7.8958,S,Unknown,Miss,7.8958,2.1855792552411137,1,1
3,0,0,19.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,25.0,1,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,2,0
3,0,1,18.0,0,0,7.775,S,Unknown,Miss,7.775,2.1719067693519296,1,1
3,1,0,32.0,0,0,8.05,S,E,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,17.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,24.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,1,31.0,0,0,8.1125,S,Unknown,Mrs,8.1125,2.2096470973347766,1,1
3,0,0,26.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,0,0,26.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,38.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,21.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,10.0,4,1,29.125,Q,Unknown,Master,4.854166666666667,1.767153658425855,6,0
3,0,0,4.0,4,1,29.125,Q,Unknown,Master,4.854166666666667,1.767153658425855,6,0
3,0,0,7.0,4,1,29.125,Q,Unknown,Master,4.854166666666667,1.767153658425855,6,0
3,0,0,2.0,4,1,29.125,Q,Unknown,Master,4.854166666666667,1.767153658425855,6,0
3,0,0,8.0,4,1,29.125,Q,Unknown,Master,4.854166666666667,1.767153658425855,6,0
3,0,1,39.0,0,5,29.125,Q,Unknown,Mrs,4.854166666666667,1.767153658425855,6,0
3,0,1,22.0,0,0,39.6875,S,Unknown,Miss,5.669642857142857,1.8975663138377228,1,1
3,0,0,35.0,0,0,7.125,S,Unknown,Mr,7.125,2.094945728215801,1,1
3,1,1,18.0,0,0,7.7208,Q,Unknown,Miss,7.7208,2.165710976832012,1,1
3,0,0,26.0,0,0,14.5,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,1,31.0,0,0,14.5,S,Unknown,Mrs,7.25,2.1102132003465894,1,1
3,0,0,50.0,1,0,14.5,S,Unknown,Mr,7.25,2.1102132003465894,2,0
3,0,1,47.0,1,0,14.5,S,Unknown,Mrs,7.25,2.1102132003465894,2,0
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,0,1,2.0,1,1,20.2125,S,Unknown,Miss,6.7375,2.0460786380107145,3,0
3,0,0,18.0,1,1,20.2125,S,Unknown,Mr,6.7375,2.0460786380107145,3,0
3,0,1,41.0,0,2,20.2125,S,Unknown,Mrs,6.7375,2.0460786380107145,3,0
3,1,1,18.0,0,0,8.05,S,Unknown,Miss,8.05,2.2027647577118348,1,1
3,0,0,50.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,16.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,24.15,Q,Unknown,Mr,8.049999999999999,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,0,0,25.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,26.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,26.0,0,0,7.7292,Q,Unknown,Mr,7.7292,2.1666737276227077,1,1
3,0,0,26.0,0,0,7.575,S,Unknown,Mr,7.575,2.1488509930520037,1,1
3,0,0,38.5,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,6.0,8,2,69.55,S,Unknown,Master,6.322727272727272,1.9909828368246127,11,0
3,0,0,14.5,8,2,69.55,S,Unknown,Master,6.322727272727272,1.9909828368246127,11,0
3,0,1,18.0,8,2,69.55,S,Unknown,Miss,6.322727272727272,1.9909828368246127,11,0
3,0,1,18.0,8,2,69.55,S,Unknown,Miss,6.322727272727272,1.9909828368246127,11,0
3,0,1,18.0,8,2,69.55,S,Unknown,Miss,6.322727272727272,1.9909828368246127,11,0
3,0,1,18.0,8,2,69.55,S,Unknown,Miss,6.322727272727272,1.9909828368246127,11,0
3,0,0,26.0,8,2,69.55,S,Unknown,Mr,6.322727272727272,1.9909828368246127,11,0
3,0,0,26.0,8,2,69.55,S,Unknown,Mr,6.322727272727272,1.9909828368246127,11,0
3,0,0,26.0,8,2,69.55,S,Unknown,Mr,6.322727272727272,1.9909828368246127,11,0
3,0,0,26.0,1,9,69.55,S,Unknown,Mr,6.322727272727272,1.9909828368246127,11,0
3,0,1,31.0,1,9,69.55,S,Unknown,Mrs,6.322727272727272,1.9909828368246127,11,0
3,0,0,24.0,0,0,9.325,S,Unknown,Mr,9.325,2.3345681388470965,1,1
3,1,1,21.0,0,0,7.65,S,Unknown,Miss,7.65,2.157559320943788,1,1
3,0,0,39.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,0,0,26.0,2,0,21.6792,C,Unknown,Mr,7.226400000000001,2.107348494932844,3,0
3,0,0,26.0,2,0,21.6792,C,Unknown,Mr,7.226400000000001,2.107348494932844,3,0
3,0,0,26.0,2,0,21.6792,C,Unknown,Mr,7.226400000000001,2.107348494932844,3,0
3,1,1,1.0,1,1,16.7,S,G,Miss,5.566666666666666,1.882006347075833,3,0
3,1,1,24.0,0,2,16.7,S,G,Mrs,5.566666666666666,1.882006347075833,3,0
3,1,1,4.0,1,1,16.7,S,G,Miss,5.566666666666666,1.882006347075833,3,0
3,1,0,25.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,0,0,20.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,24.5,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.725,Q,Unknown,Mr,7.725,2.1661924680884908,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,0,29.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,0,0,26.0,0,0,15.1,S,Unknown,Mr,7.55,2.145931282948669,1,1
3,1,1,18.0,0,0,7.7792,Q,Unknown,Miss,7.7792,2.172385287322574,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,22.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
